date type session sonde_id sonde_position time_launch time_depart time_end duration altitude pressure sonde_depart sonde_OK errors
2019-07-26 auto 11:00 904214051 4 11:00:00 11:00:45 12:55:20 6875.0 28345 162 1 1 NA
2019-07-26 auto 23:00 904213150 9 23:00:00 23:00:57 00:27:08 5171.0 19564 628 1 1 NA
2019-07-27 auto 11:00 904214062 5 11:00:00 11:01:28 12:40:50 5962.0 19257 659 1 1 NA
2019-07-27 auto 23:00 904214074 6 23:00:00 23:00:41 00:26:52 5171.0 23187 354 1 1 NA
2019-07-28 auto 11:00 904214049 7 11:00:00 11:01:10 12:16:11 4501.0 19325 650 1 1 NA
2019-07-28 auto 23:00 904214037 10 23:00:00 23:00:44 01:11:31 7847.0 31521 100 1 1 NA
2019-07-29 auto 11:00 904213808 8 11:00:00 11:00:41 13:09:27 7726.0 30423 118 1 1 NA
2019-07-29 auto 23:00 904214075 1 23:00:00 23:00:43 00:37:02 5779.0 24530 289 1 1 NA
2019-07-30 auto 11:00 904214063 2 11:00:00 11:02:10 12:33:26 5476.0 25597 246 1 1 NA
2019-07-30 auto 23:00 904213807 3 23:00:00 23:00:41 00:56:16 6935.0 28024 170 1 1 NA
2019-07-31 auto 11:00 904213824 4 11:00:00 11:00:42 12:17:45 4623.0 19792 603 1 1 NA
2019-07-31 auto 23:00 904214059 11 23:00:00 23:00:44 00:30:58 5414.0 22141 418 1 1 NA
2019-08-01 auto 11:00 904213823 12 11:00:00 11:00:52 12:30:06 5354.0 24021 313 1 1 NA
2019-08-01 auto 23:00 904214046 5 23:00:00 23:01:05 00:52:37 6692.0 27503 183 1 1 NA
2019-08-02 auto 11:00 904214041 6 11:00:00 11:00:44 12:36:04 5720.0 25101 264 1 1 NA
2019-08-02 auto 23:00 904213786 7 23:00:00 23:00:53 00:31:07 5414.0 24709 280 1 1 NA
2019-08-03 auto 11:00 904214027 9 11:00:00 11:01:02 12:23:10 4928.0 21243 481 1 1 NA
2019-08-03 auto 23:00 904214028 10 23:00:00 23:02:01 01:01:53 7192.0 29164 142 1 1 NA
2019-08-04 auto 11:00 904213787 1 11:00:00 11:00:40 12:48:09 6449.0 25712 240 1 1 NA
2019-08-04 auto 23:00 904213986 2 23:00:00 NA NA NA NA NA 0 0 27
2019-08-04 auto 23:00 904214053 3 23:09:28 23:10:30 00:58:59 6509.0 25384 252 1 1 NA
2019-08-05 auto 11:00 904214086 4 11:00:00 11:00:44 12:35:01 5657.0 20266 560 1 1 NA
2019-08-05 auto 23:00 904214043 5 23:00:00 23:00:54 00:05:47 3893.0 17919 817 1 1 NA
2019-08-06 auto 11:00 904214067 6 11:00:00 11:00:41 12:32:57 5536.0 25128 263 1 1 NA
2019-08-06 auto 23:00 904214070 8 23:00:00 23:00:57 23:58:44 3467.0 14443 1424 1 1 NA
2019-08-07 auto 11:00 904214068 11 11:00:00 11:00:42 12:33:58 5596.0 27009 198 1 1 NA
2019-08-07 auto 23:00 904214033 12 23:00:00 23:00:39 00:21:46 4867.0 16533 1020 1 1 NA
2019-08-08 auto 11:00 904214069 1 11:00:00 11:00:41 13:08:26 7665.0 29669 133 1 1 NA
2019-08-08 auto 23:00 904214054 2 23:00:00 23:00:50 00:41:12 6022.0 28955 148 1 1 NA
2019-08-09 auto 11:00 904214083 3 11:00:00 11:00:39 NA NA NA NA 1 0 NA
2019-08-09 auto 11:00 904214042 4 11:36:19 11:37:34 NA NA NA NA 1 0 13
2019-08-09 auto 23:00 904214052 5 23:00:00 23:01:02 01:00:41 7179.0 29421 139 1 1 NA
2019-08-10 auto 11:00 904214001 6 11:00:00 11:01:02 12:38:22 5840.0 27030 198 1 1 NA
2019-08-10 auto 23:00 904214011 7 23:00:00 23:00:49 00:38:10 5841.0 25708 242 1 1 NA
2019-08-11 auto 11:00 904214189 9 11:00:00 11:00:43 12:27:54 5231.0 22895 374 1 1 NA
2019-08-11 auto 23:00 904214022 10 23:00:00 23:00:41 NA NA NA NA 1 0 13
2019-08-11 auto 23:00 904213865 11 23:12:57 23:13:45 01:02:14 6509.0 26975 199 1 1 NA
2019-08-12 auto 11:00 904214002 1 11:00:00 11:00:45 12:42:08 6083.0 27224 192 1 1 NA
2019-08-12 auto 23:00 904214023 2 23:00:00 23:01:01 00:43:25 6144.0 24410 294 1 1 NA
2019-08-13 auto 11:00 904214154 3 11:00:00 11:00:44 12:34:00 5596.0 23867 321 1 1 NA
2019-08-13 auto 23:00 904213834 4 23:00:00 23:00:46 00:25:56 5110.0 22334 405 1 1 NA
2019-08-14 auto 11:00 904213844 8 11:00:00 11:00:56 12:22:03 4867.0 19095 681 1 1 NA
2019-08-14 auto 23:00 904213866 12 23:00:00 23:01:11 23:56:57 3346.0 13632 1635 1 1 NA
2019-08-15 auto 11:00 904214201 1 11:00:00 11:01:29 13:02:08 7239.0 30258 122 1 1 NA
2019-08-15 auto 23:00 904213852 2 23:00:00 23:00:42 01:45:59 9917.0 31423 102 1 1 NA
2019-08-16 auto 11:00 904213877 3 11:00:00 11:00:44 12:45:10 6266.0 28761 151 1 1 NA
2019-08-16 auto 23:00 904213863 5 23:00:00 23:01:06 01:02:46 7300.0 31698 98 1 1 NA
2019-08-17 auto 11:00 904213832 6 11:00:00 11:00:40 12:44:04 6204.0 27447 184 1 1 NA
2019-08-17 auto 23:00 904213845 7 23:00:00 23:00:44 00:37:03 5779.0 26176 224 1 1 NA
2019-08-18 auto 11:00 904213843 9 11:00:00 11:00:40 12:53:12 6752.0 28434 159 1 1 NA
2019-08-18 auto 23:00 904213855 10 23:00:00 23:01:10 00:27:20 5170.0 22453 398 1 1 NA
2019-08-19 auto 11:00 904213876 11 11:00:00 11:00:43 12:23:51 4988.0 24038 311 1 1 NA
2019-08-19 auto 23:00 904213833 1 23:00:00 23:00:41 00:37:00 5779.0 24382 296 1 1 NA
2019-08-20 auto 11:00 904213864 2 11:00:00 11:00:43 NA NA NA NA 1 0 13
2019-08-20 auto 11:00 904213831 3 11:13:52 11:14:32 12:23:28 4136.0 18697 723 1 1 NA
2019-08-20 auto 23:00 904213841 4 23:00:00 23:00:42 00:38:02 5840.0 25426 252 1 1 NA
2019-08-21 auto 11:00 904213854 8 11:00:00 11:01:49 12:29:01 5232.0 20361 554 1 1 NA
2019-08-21 auto 23:00 904213861 12 23:00:00 23:00:58 00:25:07 5049.0 20759 521 1 1 NA
2019-08-22 auto 11:00 904213851 1 11:00:00 11:00:40 12:23:49 4989.0 21717 445 1 1 NA
2019-08-22 auto 23:00 904213782 2 23:00:00 23:00:44 00:51:15 6631.0 26800 202 1 1 NA
2019-08-23 auto 11:00 810211229 3 11:00:00 11:00:45 12:46:12 6327.0 24004 312 1 1 NA
2019-08-23 auto 23:00 810211104 5 23:00:00 23:00:39 01:07:24 7605.0 29854 128 1 1 NA
2019-08-24 auto 11:00 810211228 6 11:00:00 11:00:45 12:47:13 6388.0 26369 216 1 1 NA
2019-08-24 auto 23:00 810211224 7 23:00:00 23:00:50 00:16:53 4563.0 19058 680 1 1 NA
2019-08-25 auto 11:00 810211222 9 10:55:14 NA NA NA NA NA 0 0 3
2019-08-25 auto 11:00 810211226 8 11:02:58 11:04:00 12:29:09 5109.0 22263 409 1 1 NA
2019-08-25 auto 23:00 810211214 10 23:00:00 23:01:03 00:22:09 4866.0 20441 544 1 1 NA
2019-08-26 auto 11:00 810211118 11 11:00:00 13:22:48 NA NA NA NA 1 0 4,13
2019-08-26 auto 23:00 810211230 1 23:00:00 23:00:56 00:39:17 5901.0 26049 227 1 1 NA
2019-08-27 auto 11:00 810211221 4 11:00:00 11:01:05 NA NA NA NA 1 0 13
2019-08-27 auto 11:00 810211112 12 11:20:39 11:21:27 12:39:31 4684.0 20888 509 1 1 NA
2019-08-27 auto 23:00 810211222 1 23:00:00 23:00:43 00:39:04 5901.0 26516 211 1 1 NA
2019-08-28 auto 11:00 810211223 2 11:00:00 11:00:43 12:44:09 6206.0 26272 219 1 1 NA
2019-08-28 auto 23:00 810211105 3 23:00:00 23:00:44 00:46:11 6327.0 26638 207 1 1 NA
2019-08-29 auto 11:00 810211119 4 11:00:00 11:00:39 12:42:02 6083.0 27527 180 1 1 NA
2019-08-29 auto 23:00 810211117 5 23:00:00 23:00:45 00:41:08 6023.0 25335 253 1 1 NA
2019-08-30 auto 11:00 810211110 6 11:00:00 11:00:45 12:42:09 6084.0 27605 179 1 1 NA
2019-08-30 auto 23:00 810211106 7 23:00:00 23:00:46 00:49:15 6509.0 28018 166 1 1 NA
2019-08-31 auto 11:00 810211113 8 11:00:00 11:00:43 12:43:08 6145.0 26983 195 1 1 NA
2019-08-31 auto 23:00 810211109 9 23:00:00 23:00:44 01:04:40 7436.0 30955 107 1 1 NA
2019-09-01 auto 11:00 810211116 10 11:00:00 11:01:13 12:38:33 5840.0 25310 251 1 1 NA
2019-09-01 auto 23:00 904213857 11 23:00:00 NA NA NA NA NA 0 0 27
2019-09-01 auto 23:00 904213943 12 23:09:25 23:10:36 00:20:33 4197.0 16531 1008 1 1 NA
2019-09-02 auto 11:00 904213880 1 11:00:00 11:00:40 12:56:15 6935.0 31331 100 1 1 NA
2019-09-02 auto 23:00 904213848 2 23:00:00 23:00:42 01:08:27 7665.0 31710 94 1 1 NA
2019-09-03 auto 11:00 904213835 3 11:00:00 11:00:42 12:23:50 4988.0 20990 494 1 1 NA
2019-09-03 auto 23:00 904213846 4 23:00:00 23:00:58 00:40:20 5962.0 25439 245 1 1 NA
2019-09-04 auto 11:00 904213936 5 11:00:00 11:01:03 12:47:30 6387.0 26375 213 1 1 NA
2019-09-04 auto 23:00 904213906 6 23:00:00 23:01:10 00:33:25 5535.0 24049 304 1 1 NA
2019-09-05 auto 11:00 904213875 7 11:00:00 11:00:59 12:35:17 5658.0 22402 394 1 1 NA
2019-09-05 auto 23:00 904213836 1 23:00:00 23:00:44 00:45:11 6267.0 27119 190 1 1 NA
2019-09-06 auto 11:00 904213919 2 11:00:00 11:01:01 12:40:23 5962.0 26789 200 1 1 NA
2019-09-06 auto 23:00 904213933 3 23:00:00 23:00:43 00:40:05 5962.0 25276 251 1 1 NA
2019-09-07 auto 11:00 904213895 8 11:00:00 NA NA NA NA NA 0 0 27
2019-09-07 auto 11:00 904213940 7 11:09:34 11:10:13 NA NA NA NA 1 0 13
2019-09-07 auto 23:00 904213920 9 23:00:00 23:00:45 NA NA NA NA 1 0 13
2019-09-07 auto 23:00 904213923 10 23:23:14 23:25:16 NA NA NA NA 1 0 13
2019-09-08 auto 11:00 904213885 11 11:00:00 11:00:58 NA NA NA NA 1 0 13
2019-09-08 auto 11:00 904213931 12 11:20:23 11:21:11 NA NA NA NA 1 0 13
2019-09-08 auto 23:00 904213932 1 23:00:00 NA NA NA NA NA 0 0 27
2019-09-08 auto 23:00 904213837 2 23:09:23 23:10:05 NA NA NA NA 1 0 13
2019-09-09 auto 11:00 904213973 4 11:00:00 NA NA NA NA NA 0 0 27
2019-09-09 auto 11:00 904213849 5 11:09:42 11:10:29 12:17:24 4015.0 16361 1013 1 1 NA
2019-09-09 auto 23:00 904213964 6 23:00:00 NA NA NA NA NA 0 0 27
2019-09-09 auto 23:00 904213950 7 23:09:42 23:10:25 23:58:04 2859.0 9716 2873 1 1 NA
2019-09-10 auto 11:00 904213907 1 11:00:00 11:00:39 12:39:00 5901.0 26500 207 1 1 NA
2019-09-10 auto 23:00 904213966 2 23:00:00 23:00:47 NA NA NA NA 1 0 13
2019-09-10 auto 23:00 904213941 3 23:33:13 23:34:31 NA NA NA NA 1 0 13
2019-09-11 auto 11:00 904213819 4 11:00:00 11:01:22 12:54:56 6814.0 29328 135 1 1 NA
2019-09-11 auto 23:00 904213904 5 23:00:00 23:00:47 00:40:08 5961.0 25759 232 1 1 NA
2019-09-12 auto 11:00 904213963 8 11:00:00 11:00:46 13:06:30 7544.0 29178 140 1 1 NA
2019-09-12 auto 23:00 904213951 9 23:00:00 23:00:42 01:07:27 7605.0 31342 99 1 1 NA
2019-09-13 auto 11:00 904213856 10 11:00:00 11:01:06 12:26:17 5111.0 23027 358 1 1 NA
2019-09-13 auto 23:00 904213869 11 23:00:00 23:00:56 00:11:54 4258.0 15643 1169 1 1 NA
2019-09-14 auto 11:00 904213847 12 11:00:00 11:01:08 12:38:27 5839.0 25835 227 1 1 NA
2019-09-14 auto 23:00 904213882 1 23:00:00 23:00:41 00:23:50 4989.0 19261 650 1 1 NA
2019-09-15 auto 11:00 904213921 2 11:00:00 11:00:46 12:28:58 5292.0 23006 354 1 1 NA
2019-09-15 auto 23:00 904213858 3 23:00:00 23:01:28 01:00:05 7117.0 29352 131 1 1 NA
2019-09-16 auto 11:00 904213878 4 11:00:00 11:00:54 12:34:10 5596.0 24535 278 1 1 NA
2019-09-16 auto 23:00 904213868 5 23:00:00 23:00:46 00:43:10 6144.0 27422 176 1 1 NA
2019-09-17 auto 11:00 904213942 6 11:00:00 11:00:41 12:28:53 5292.0 23547 323 1 1 NA
2019-09-17 auto 23:00 904213952 7 23:00:00 23:00:58 00:39:19 5901.0 20649 514 1 1 NA
2019-09-18 auto 11:00 904213862 8 11:00:00 11:01:20 11:41:53 2433.0 10682 2513 1 1 NA
2019-09-18 auto 23:00 904213872 9 23:00:00 23:00:44 23:56:30 3346.0 13445 1636 1 1 NA
2019-09-19 auto 11:00 904213874 10 11:00:00 11:00:44 12:51:15 6631.0 26064 219 1 1 NA
2019-09-19 auto 23:00 904213873 1 23:00:00 23:01:08 01:25:07 8639.0 30383 114 1 1 NA
2019-09-20 auto 11:00 904213796 2 11:00:00 11:01:07 12:56:43 6936.0 28515 149 1 1 NA
2019-09-20 auto 23:00 904213822 3 23:00:00 23:00:55 00:44:20 6205.0 25690 231 1 1 NA
2019-09-21 auto 11:00 904213775 4 11:00:00 11:00:45 12:26:56 5171.0 23904 306 1 1 NA
2019-09-21 auto 23:00 904214040 11 23:00:00 23:00:41 00:55:16 6875.0 28550 149 1 1 NA
2019-09-22 auto 11:00 904213853 12 11:00:00 11:00:53 12:08:48 4075.0 17454 853 1 1 NA
2019-09-22 auto 23:00 904213795 1 23:00:00 23:01:03 00:28:15 5232.0 21766 429 1 1 NA
2019-09-23 auto 11:00 904213774 2 11:00:00 11:01:07 13:05:50 7483.0 30690 108 1 1 NA
2019-09-23 auto 23:00 904213798 5 23:00:00 23:01:08 01:01:47 7239.0 29304 133 1 1 NA
2019-09-24 auto 11:00 904213821 6 11:00:00 11:01:13 13:02:53 7300.0 30456 111 1 1 NA
2019-09-24 auto 23:00 904214050 7 23:00:00 23:00:47 00:24:56 5049.0 20396 533 1 1 NA
2019-09-25 auto 11:00 904213802 8 11:00:00 11:00:39 12:44:04 6205.0 24786 265 1 1 NA
2019-09-25 auto 23:00 904213801 9 23:00:00 23:01:03 00:15:04 4441.0 17732 818 1 1 NA
2019-09-26 auto 11:00 904213777 10 NA NA NA NA NA NA 0 0 6
2019-09-26 auto 11:00 904213910 11 11:00:00 11:00:58 12:39:19 5901.0 26235 211 1 1 NA
2019-09-26 auto 23:00 904213805 1 23:00:00 23:01:03 00:49:32 6509.0 29086 136 1 1 NA
2019-09-27 auto 11:00 904213806 2 11:00:00 11:00:41 12:42:05 6084.0 27531 172 1 1 NA
2019-09-27 auto 23:00 904213785 3 23:00:00 23:01:04 00:38:24 5840.0 26290 209 1 1 NA
2019-09-29 auto 11:00 904213934 1 11:00:00 NA NA NA NA NA 0 0 NA
2019-09-30 auto 11:00 904213924 2 11:00:00 11:00:44 12:41:06 6022.0 26473 202 1 1 NA
2019-09-30 auto 23:00 904213887 5 23:00:00 23:00:39 01:02:19 7300.0 30079 116 1 1 NA
2019-10-01 auto 11:00 904213913 6 11:00:00 11:01:08 12:52:39 6691.0 29306 130 1 1 NA
2019-10-01 auto 23:00 904213899 7 23:00:00 23:00:51 00:38:11 5840.0 25056 252 1 1 NA
2019-10-02 auto 11:00 904213889 8 11:00:00 NA NA NA NA NA 0 0 4
2019-10-02 auto 23:00 904213888 9 23:00:00 23:00:44 NA NA NA NA 1 0 13
2019-10-02 auto 23:00 904213884 10 23:50:53 NA NA NA NA NA 0 0 3
2019-10-02 auto 23:00 904213922 11 23:58:39 23:59:22 NA NA NA NA 1 0 13
2019-10-03 auto 11:00 904213777 2 NA NA NA NA NA NA 0 0 6
2019-10-03 auto 11:00 904213839 1 11:00:00 11:01:03 12:43:28 6145.0 26874 192 1 1 NA
2019-10-03 auto 23:00 904213840 3 23:00:00 23:00:59 01:25:59 8700.0 29455 129 1 1 NA
2019-10-04 auto 11:00 904213901 4 NA NA NA NA NA NA 0 0 2
2019-10-04 auto 11:00 904213890 12 11:00:00 11:00:53 NA NA NA NA 1 0 NA
2019-10-04 auto 23:00 904213901 4 23:00:00 23:00:39 00:43:04 6145.0 28157 157 1 1 NA
2019-10-05 auto 11:00 904213894 1 11:00:00 11:00:40 12:42:04 6084.0 29289 131 1 1 NA
2019-10-05 auto 23:00 904213925 2 23:00:00 23:00:48 00:43:13 6145.0 23714 310 1 1 NA
2019-10-06 auto 11:00 904213935 3 11:00:00 11:00:42 13:01:21 7239.0 30793 105 1 1 NA
2019-10-06 auto 23:00 904213909 5 23:00:00 23:00:43 00:03:34 3771.0 17879 793 1 1 NA
2019-10-07 auto 11:00 905212600 6 11:00:00 11:01:06 12:21:11 4805.0 22355 384 1 1 NA
2019-10-07 auto 23:00 905212765 7 23:00:00 23:00:41 23:45:17 2676.0 12815 1859 1 1 NA
2019-10-08 auto 11:00 905212486 9 11:00:00 11:01:25 12:29:38 5293.0 26449 202 1 1 NA
2019-10-08 auto 23:00 905212787 10 23:00:00 23:01:08 01:15:59 8091.0 28650 144 1 1 NA
2019-10-09 auto 11:00 905212591 11 11:00:00 11:00:39 12:57:15 6996.0 29552 126 1 1 NA
2019-10-09 auto 23:00 905212862 12 23:00:00 23:00:43 00:26:54 5171.0 24330 281 1 1 NA
2019-10-10 auto 11:00 905212743 1 11:00:00 11:00:43 13:03:24 7361.0 30553 108 1 1 NA
2019-10-10 auto 23:00 905212581 2 23:00:52 NA NA NA NA NA 0 0 3
2019-10-10 auto 23:00 904213777 3 NA NA NA NA NA NA 0 0 6
2019-10-10 auto 23:00 904213884 4 23:09:10 23:10:05 00:42:21 5536.0 26079 214 1 1 NA
2019-10-11 auto 11:00 905212568 5 11:00:00 11:00:42 13:19:37 8335.0 28166 156 1 1 NA
2019-10-11 auto 23:00 905212742 6 23:00:00 23:01:01 00:36:19 5718.0 26938 187 1 1 NA
2019-10-13 auto 11:00 905212755 10 NA NA NA NA NA NA 0 0 NA
2019-10-14 auto 23:00 905212846 11 23:00:00 23:00:40 23:48:20 2860.0 13346 1616 1 1 NA
2019-10-15 auto 11:00 905212776 12 NA NA NA NA NA NA 0 0 7
2019-10-15 auto 11:00 905212755 1 11:00:00 11:00:40 13:34:47 9247.0 30059 118 1 1 NA
2019-10-15 auto 23:00 905212581 4 23:00:00 23:00:40 00:46:08 6328.0 27023 187 1 1 NA
2019-10-16 auto 11:00 905212784 2 11:00:00 11:01:00 13:22:57 8517.0 31510 94 1 1 NA
2019-10-16 auto 23:00 904213777 3 NA NA NA NA NA NA 0 0 6
2019-10-16 auto 23:00 905212840 5 23:00:00 23:01:08 01:00:46 7178.0 30443 110 1 1 NA
2019-10-17 auto 11:00 905212776 12 11:00:00 11:01:03 NA NA NA NA 1 0 13
2019-10-17 auto 11:00 905212582 10 11:09:19 NA NA NA NA NA 0 0 NA
2019-10-18 auto 11:00 905212560 6 11:00:00 11:00:43 12:52:15 6692.0 28707 143 1 1 NA
2019-10-18 auto 23:00 905212714 7 23:00:00 23:00:56 00:36:15 5719.0 24957 254 1 1 NA
2019-10-19 auto 11:00 905212601 9 11:00:00 11:01:01 12:41:24 6023.0 28194 155 1 1 NA
2019-10-19 auto 23:00 905212582 1 23:00:00 23:00:40 00:46:07 6327.0 25939 218 1 1 NA
2019-10-20 auto 11:00 905212781 2 11:00:00 11:00:50 13:13:39 7969.0 31310 96 1 1 NA
2019-10-20 auto 23:00 905212780 3 23:00:00 23:00:42 00:05:35 3893.0 16479 967 1 1 NA
2019-10-21 auto 11:00 906210029 4 11:00:00 11:00:39 12:46:06 6327.0 29220 131 1 1 NA
2019-10-21 auto 23:00 905212850 5 23:00:00 23:01:01 00:20:06 4745.0 20510 511 1 1 NA
2019-10-22 auto 11:00 905212592 10 11:00:00 11:00:39 12:17:42 4623.0 22603 367 1 1 NA
2019-10-22 auto 23:00 905212583 11 23:00:00 23:01:01 NA NA NA NA 1 0 13
2019-10-22 auto 23:00 905212562 12 23:56:46 23:57:46 01:02:39 3893.0 14955 1246 1 1 NA
